ingredient_name,cas,smiles_canonical,mw,logp,tpsa,hbd,hba,toxicity_mean,toxicity_std,toxicity_q95,toxicity_lo95,toxicity_hi95,permeability_mean,permeability_std,permeability_q95,permeability_lo95,permeability_hi95,iri_mean,iri_std,iri_q95,iri_lo95,iri_hi95,pareto,composite_score,chemberta_toxicity_mean,chemberta_toxicity_std,chemberta_permeability_mean,chemberta_permeability_std,chemberta_iri_mean,chemberta_iri_std,rf_toxicity_mean,rf_toxicity_std,rf_permeability_mean,rf_permeability_std,rf_iri_mean,rf_iri_std
METHYLPYRROLIDONE,51013184.0,CN1CCCC1=O,99.133,0.2385999999999999,20.31,0,1,58.76237106323242,0.5047676208481747,61.101409408569246,-2.3390383453368244,119.86378047180168,23.55137939453125,0.6716576409429906,42.27190872192383,-18.72052932739258,65.82328811645507,49.630418395996095,1.049718658145387,47.490009947421136,2.1404084485749593,97.12042834341725,False,0.4240781759851658,58.76237106323242,0.5047676208481747,23.55137939453125,0.6716576409429906,49.630418395996095,1.049718658145387,59.00133333333334,1.431428501726705,25.07756666666663,0.4169215179010225,63.74643571428559,0.3263408450596168
MONOTHIOGLYCEROL,96275.0,OCC(O)CS,108.16200000000002,-0.7305999999999999,40.46,3,3,44.30265808105469,1.5278103471606566,61.101409408569246,-16.79875132751456,105.40406748962394,17.23329277038574,0.420296014702807,42.27190872192383,-25.038615951538088,59.50520149230957,62.47181243896485,1.725795376934084,47.490009947421136,14.98180249154371,109.961822386386,False,0.3155100019285869,44.30265808105469,1.5278103471606566,17.23329277038574,0.420296014702807,62.47181243896485,1.725795376934084,47.523777777777774,0.652985016749057,14.742926666666618,0.44066424477397353,78.80216510582008,0.619835038707144
"N,N-DIMETHYLACETAMIDE",127195.0,CC(=O)N(C)C,87.122,0.0945,20.31,0,1,67.09241333007813,1.4970251937199257,61.101409408569246,5.991003921508884,128.19382273864738,26.607648849487305,0.873083877575227,42.27190872192383,-15.664259872436524,68.87955757141114,45.35363998413086,0.7743931749115289,47.490009947421136,-2.136369963290278,92.843649931552,True,0.4079605682511889,67.09241333007813,1.4970251937199257,26.607648849487305,0.873083877575227,45.35363998413086,0.7743931749115289,75.57133333333333,0.852030255070527,20.439479999999936,0.6246946661103017,70.82609497354497,0.45363256587223033
N-ACETYL-D-ALANINE,19436523.0,CC(=O)N[C@H](C)C(=O)O,131.131,-0.4044000000000001,66.4,2,2,61.475390625,1.3883389728775426,61.101409408569246,0.3739812164307565,122.57680003356924,25.072996139526367,0.6844103461880457,42.27190872192383,-17.198912582397462,67.3449048614502,51.68172378540039,0.6576091767471592,47.490009947421136,4.191713837979258,99.17173373282154,False,0.405932896101233,61.475390625,1.3883389728775426,25.072996139526367,0.6844103461880457,51.68172378540039,0.6576091767471592,59.690333333333335,0.8454443933353741,20.652679999999922,0.7479943552371676,94.31530134920655,0.9259039413794643
NIACINAMIDE,98920.0,NC(=O)c1cccnc1,122.12699999999997,0.1805000000000001,55.98,1,2,60.0238899230957,1.495634389748543,61.101409408569246,-1.0775194854735446,121.12529933166496,26.515522384643553,0.7296158358513928,42.27190872192383,-15.756386337280276,68.78743110656738,34.46126251220703,0.7220951826659567,47.490009947421136,-13.028747435214107,81.95127245962817,True,0.5618611479598832,60.0238899230957,1.495634389748543,26.515522384643553,0.7296158358513928,34.46126251220703,0.7220951826659567,71.60911111111112,1.4417454784709252,23.945926666666598,0.9791481974768803,37.145930555555616,0.3476235962144453
NITRIC ACID,7697372.0,O=[N+]([O-])O,63.01200000000001,-0.3477,63.370000000000005,1,2,50.72383575439453,1.3619450612681288,61.101409408569246,-10.377573654174718,111.82524516296375,18.457017135620116,0.7708095959644172,42.27190872192383,-23.814891586303713,60.72892585754394,48.04355926513672,2.02086226004429,47.490009947421136,0.5535493177155857,95.53356921255786,False,0.3489036322197368,50.72383575439453,1.3619450612681288,18.457017135620116,0.7708095959644172,48.04355926513672,2.02086226004429,53.29511111111111,2.1763183545260354,23.920373333333263,0.7445370857713598,69.69912267195772,0.8016377847021031
O-TOLYL BIGUANIDE,93696.0,Cc1ccccc1N=C(N)N=C(N)N,191.23799999999997,0.2146200000000002,102.78,3,1,61.744781494140625,1.2236238908913395,61.101409408569246,0.6433720855713787,122.84619090270988,25.560356521606444,0.4593836805964059,42.27190872192383,-16.711552200317385,67.83226524353027,40.454833984375,1.2716510739537177,47.490009947421136,-7.035175963046136,87.94484393179613,False,0.4925148467943163,61.744781494140625,1.2236238908913395,25.560356521606444,0.4593836805964059,40.454833984375,1.2716510739537177,73.00933333333334,2.508603507044417,24.359473333333273,0.9010428196015723,42.3096227777777,1.246386525763283
PECTIN,9000695.0,O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,194.139,-3.1291000000000007,127.45000000000002,5,6,52.91917877197265,1.9868654624150837,61.101409408569246,-8.182230636596593,114.02058818054188,24.612578201293942,0.7302839385776704,42.27190872192383,-17.659330520629883,66.88448692321778,80.66263732910156,1.7559980287415204,47.490009947421136,33.17262738168042,128.15264727652269,False,0.2245410360238334,52.91917877197265,1.9868654624150837,24.612578201293942,0.7302839385776704,80.66263732910156,1.7559980287415204,62.167111111111105,1.504615056795524,15.54147333333333,1.108296082020606,72.32931043678543,0.9845882081028768
PHENOXYETHANOL,122996.0,OCCOc1ccccc1,138.16599999999997,1.0577,29.46,1,2,50.611254119873045,1.135539822587081,61.101409408569246,-10.4901552886962,111.71266352844228,18.144132995605467,0.3497284511854915,42.27190872192383,-24.12777572631836,60.416041717529296,35.94306869506836,0.5205597251005993,47.490009947421136,-11.546941252352774,83.4330786424895,True,0.5110155183570306,50.611254119873045,1.135539822587081,18.144132995605467,0.3497284511854915,35.94306869506836,0.5205597251005993,55.70711111111111,0.8107866017518063,19.153913333333296,0.423306048884514,40.60528296296289,0.511893886821969
PHENYLALANINE,63912.0,N[C@@H](Cc1ccccc1)C(=O)O,165.19199999999995,0.641,63.32000000000001,2,2,56.339603424072266,0.8119710718845639,61.101409408569246,-4.761805984496981,117.44101283264152,24.425064849853516,0.1669298536182143,42.27190872192383,-17.846843872070313,66.69697357177735,37.314291381835936,0.95485933478119,47.490009947421136,-10.1757185655852,84.80430132925707,True,0.583649829159383,56.339603424072266,0.8119710718845639,24.425064849853516,0.1669298536182143,37.314291381835936,0.95485933478119,67.40377777777778,0.47632305667580954,21.22811333333328,0.7071496470259264,19.56349999999998,0.46941031802320393
PIPERAZINE,110850.0,C1CNCCN1,86.138,-0.8208,24.06,2,2,59.53234939575195,1.4882713799688287,61.101409408569246,-1.569060012817296,120.6337588043212,20.685447692871097,0.6630353169826885,42.27190872192383,-21.586461029052735,62.95735641479492,53.29200668334961,0.9414274991666264,47.490009947421136,5.801996735928476,100.78201663077076,False,0.3128289030237193,59.53234939575195,1.4882713799688287,20.685447692871097,0.6630353169826885,53.29200668334961,0.9414274991666264,49.708444444444446,2.3697201793450375,24.659633333333286,0.6553400300776999,71.88942219576724,0.6037978693822602
PROLINE,147853.0,O=C(O)[C@@H]1CCCN1,115.13200000000002,-0.177,49.33,2,2,51.46365814208984,0.8636343845496289,61.101409408569246,-9.637751266479404,112.56506755065908,20.389945602416994,0.1794353267775927,42.27190872192383,-21.881963119506835,62.66185432434082,50.28976745605469,1.0559552922013369,47.490009947421136,2.7997575086335544,97.77977740347583,False,0.4512135598690487,51.46365814208984,0.8636343845496289,20.389945602416994,0.1794353267775927,50.28976745605469,1.0559552922013369,61.28911111111111,1.6410231978258136,21.235706666666587,0.5458928259486671,89.49199111111137,0.055186846012756946
PROPIONIC ACID,79094.0,CCC(=O)O,74.079,0.481,37.3,1,1,53.45595245361328,2.8456325553892796,61.101409408569246,-7.645456954955968,114.55736186218252,21.75273017883301,1.0392818846397949,42.27190872192383,-20.51917854309082,64.02463890075684,58.99399337768555,1.008364311093607,47.490009947421136,11.503983430264412,106.48400332510668,False,0.2921694946174997,53.45595245361328,2.8456325553892796,21.75273017883301,1.0392818846397949,58.99399337768555,1.008364311093607,61.68066666666667,1.211580051924848,28.483979999999878,0.5541257265278307,71.23798269841262,0.48868124176031563
PROPYL ALCOHOL,71238.0,CCCO,60.096,0.3887,20.23,1,1,51.10983047485352,3.28850295547399,61.101409408569246,-9.99157893371573,112.21123988342276,26.45642166137695,0.5810163217370953,42.27190872192383,-15.815487060546875,68.72833038330079,55.92809371948242,0.8915192305808485,47.490009947421136,8.438083772061283,103.41810366690356,True,0.4599309577169691,51.10983047485352,3.28850295547399,26.45642166137695,0.5810163217370953,55.92809371948242,0.8915192305808485,39.349333333333334,1.4166630588189366,24.298233333333243,0.20963837456173443,62.039612539682544,0.9468137419197702
PROPYL GALLATE,121799.0,CCCOC(=O)c1cc(O)c(O)c(O)c1,212.201,1.3702,86.99000000000001,3,5,58.62491149902344,1.2146531991048517,61.101409408569246,-2.476497909545806,119.72632090759268,24.163893508911137,0.786947640124794,42.27190872192383,-18.108015213012695,66.43580223083497,43.99347457885742,0.9495943315646556,47.490009947421136,-3.4965353685637126,91.48348452627856,False,0.4554654085087986,58.62491149902344,1.2146531991048517,24.163893508911137,0.786947640124794,43.99347457885742,0.9495943315646556,71.55666666666667,0.814135669829597,18.237886666666665,0.990383627400106,39.82435185185178,1.0903631965347238
PROPYLENE CARBONATE,108327.0,CC1COC(=O)O1,102.08899999999998,0.5417000000000001,35.53,0,3,64.16528778076172,1.1958946978380935,61.101409408569246,3.0638783721924696,125.26669718933096,24.754679870605468,0.763831526335436,42.27190872192383,-17.51722885131836,67.0265885925293,54.708316040039065,1.687744684730736,47.490009947421136,7.218306092617929,102.1983259874602,False,0.3187308162564121,64.16528778076172,1.1958946978380935,24.754679870605468,0.763831526335436,54.708316040039065,1.687744684730736,59.284,1.8911922165660493,21.506266666666637,0.5931923511157341,62.5336469047617,1.4440243252469347
PROPYLENE GLYCOL,57556.0,CC(O)CO,76.095,-0.6405000000000001,40.46,2,2,54.842115020751955,1.683914929561785,61.101409408569246,-6.259294387817292,115.9435244293212,27.55151596069336,1.0309657253012745,42.27190872192383,-14.720392761230473,69.82342468261719,64.66134872436524,1.2313950434113663,47.490009947421136,17.171338776944104,112.15135867178635,False,0.3802121381896384,54.842115020751955,1.683914929561785,27.55151596069336,1.0309657253012745,64.66134872436524,1.2313950434113663,23.075999999999997,2.075854201688226,27.528773333333422,0.25966024433650975,68.46099899470907,1.2064194157666401
PROPYLENE GLYCOL DIACETATE,623847.0,CC(=O)OCC(C)OC(C)=O,160.16899999999998,0.5010999999999999,52.6,0,4,67.81615295410157,1.765777040111853,61.101409408569246,6.714743545532322,128.91756236267082,25.759385299682616,0.6421252336440053,42.27190872192383,-16.512523422241213,68.03129402160644,47.91362533569336,0.8238959442861911,47.490009947421136,0.4236153882722249,95.4036352831145,False,0.3745320474192678,67.81615295410157,1.765777040111853,25.759385299682616,0.6421252336440053,47.91362533569336,0.8238959442861911,75.536,0.6297999682438875,19.969159999999963,0.4760739491577572,50.19188365079356,1.1135755012429223
SACCHARIN,81072.0,O=C1NS(=O)(=O)c2ccccc21,183.188,0.1186999999999999,63.24,1,3,53.92839431762695,0.7869837930665174,61.101409408569246,-7.173015090942293,115.0298037261962,24.21234703063965,0.5428838190898484,42.27190872192383,-18.05956169128418,66.48425575256348,39.69181518554687,1.031207924509073,47.490009947421136,-7.798194761874264,87.18182513296802,True,0.5566886349349074,53.92839431762695,0.7869837930665174,24.21234703063965,0.5428838190898484,39.69181518554687,1.031207924509073,63.89711111111111,1.1790217330115589,20.983726666666612,0.641619577492936,38.44966499999996,0.8951239183332106
SERINE,56451.0,N[C@@H](CO)C(=O)O,105.093,-1.6093999999999995,83.55,3,3,54.70641403198242,0.5473501242805476,61.101409408569246,-6.394995376586827,115.80782344055166,28.37544479370117,0.999368511207416,42.27190872192383,-13.89646392822266,70.647353515625,61.73091125488281,0.6166896595869072,47.490009947421136,14.240901307461677,109.22092120230394,False,0.4673361101492453,54.70641403198242,0.5473501242805476,28.37544479370117,0.999368511207416,61.73091125488281,0.6166896595869072,49.412777777777784,0.7253893122461827,14.72775333333333,1.211264373601216,81.4000522222222,0.31033038881926284
SORBIC ACID,110441.0,C/C=C/C=C/C(=O)O,112.128,1.2033,37.3,1,1,61.11352005004883,0.9822220555832334,61.101409408569246,0.0121106414795804,122.21492945861807,21.92134017944336,0.7935540395348621,42.27190872192383,-20.35056854248047,64.19324890136718,40.80869827270508,0.8836921536599172,47.490009947421136,-6.681311674716056,88.29870822012622,False,0.4144373015244639,61.11352005004883,0.9822220555832334,21.92134017944336,0.7935540395348621,40.80869827270508,0.8836921536599172,65.98133333333334,0.9014097600733826,25.51737333333328,0.037659755118106146,63.52280404669394,0.5187827300242887
SORBITOL,50704.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,182.172,-3.5854000000000004,121.38,6,6,50.71177368164062,0.8329891767540119,61.101409408569246,-10.389635726928624,111.81318309020986,24.704705047607423,0.7185516109040452,42.27190872192383,-17.567203674316406,66.97661376953126,71.81603546142578,0.8316512255303242,47.490009947421136,24.326025514004648,119.30604540884693,True,0.3663451401914169,50.71177368164062,0.8329891767540119,24.704705047607423,0.7185516109040452,71.81603546142578,0.8316512255303242,55.279666666666664,2.0287796550855126,12.40349333333331,0.7475756911213395,81.5507661111112,0.6805972494725164
SUCCINIC ACID,110156.0,O=C(O)CCC(=O)O,118.088,-0.0642,74.6,2,2,50.87260360717774,0.889310073620755,61.101409408569246,-10.228805801391507,111.97401301574698,18.68646545410156,0.7419189691610263,42.27190872192383,-23.585443267822267,60.95837417602539,52.96897354125976,1.2654131507621906,47.490009947421136,5.478963593838628,100.4589834886809,False,0.3549118697388625,50.87260360717774,0.889310073620755,18.68646545410156,0.7419189691610263,52.96897354125976,1.2654131507621906,58.59177777777777,0.26472478137972694,19.694693333333277,0.7787714602428993,67.2818721957671,1.1101013122446917
SUCROSE,57501.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,342.297,-5.395599999999993,189.52999999999997,8,11,54.2729248046875,2.0021530330689483,61.101409408569246,-6.828484603881748,115.37433421325674,25.38913917541504,0.8475772765727758,42.27190872192383,-16.88276954650879,67.66104789733888,77.47786254882813,1.0003887189412568,47.490009947421136,29.987852601406992,124.96787249624929,False,0.2647549846521914,54.2729248046875,2.0021530330689483,25.38913917541504,0.8475772765727758,77.47786254882813,1.0003887189412568,55.71033333333333,0.14208057182066874,4.1492,0.29071508021888043,81.74928243386235,0.45214702068112644
SULFUROUS ACID,7782992.0,O=S(O)O,82.07999999999998,-0.3189,57.53,2,1,47.61577529907227,1.3117837363763187,61.101409408569246,-13.485634109496978,108.71718470764152,19.319186401367187,0.632835766697917,42.27190872192383,-22.95272232055664,61.59109512329101,53.08646850585937,2.360738912840884,47.490009947421136,5.596458558438236,100.57647845328052,True,0.3619040020446102,47.61577529907227,1.3117837363763187,19.319186401367187,0.632835766697917,53.08646850585937,2.360738912840884,44.30977777777778,2.7765014134275954,23.48758666666663,0.8996512871601561,70.10616156084664,0.5424956871275582
TAGATOSE,41847614.0,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,180.156,-3.2198,110.38,5,6,51.77325820922851,2.3963086305370513,61.101409408569246,-9.32815119934073,112.87466761779775,23.64600524902344,0.6620563277756354,42.27190872192383,-18.62590347290039,65.91791397094727,81.87904663085938,1.7108502209079377,47.490009947421136,34.38903668343824,129.36905657828052,False,0.203824309515216,51.77325820922851,2.3963086305370513,23.64600524902344,0.6620563277756354,81.87904663085938,1.7108502209079377,54.33111111111111,0.7419774047340026,10.961060000000018,0.7593501532231304,69.45997529100526,0.3499660196200197
TARTARIC ACID,526830.0,O=C(O)C(O)C(O)C(=O)O,150.08599999999998,-2.1226,115.06000000000002,4,4,49.93174285888672,0.6375685786719967,61.101409408569246,-11.169666549682525,111.03315226745596,23.06195487976074,0.6329727250538689,42.27190872192383,-19.209953842163088,65.33386360168457,63.84303741455078,1.1510148145156551,47.490009947421136,16.353027467129643,111.33304736197192,True,0.3961294009238942,49.93174285888672,0.6375685786719967,23.06195487976074,0.6329727250538689,63.84303741455078,1.1510148145156551,63.82011111111111,1.1301004980984906,15.317806666666643,0.877686052653353,62.77627507936517,0.642400216071933
TERT-BUTYL ALCOHOL,75650.0,CC(C)(C)O,74.12299999999999,0.7771999999999999,20.23,1,1,67.63923797607421,0.9609549775026732,61.101409408569246,6.537828567504967,128.74064738464347,27.75315246582031,0.5820814688063006,42.27190872192383,-14.518756256103517,70.02506118774414,52.59610366821289,1.726772212303572,47.490009947421136,5.106093720791755,100.08611361563402,True,0.3796496801869728,67.63923797607421,0.9609549775026732,27.75315246582031,0.5820814688063006,52.59610366821289,1.726772212303572,57.605999999999995,0.8111374729353823,24.649219999999954,0.3187280571270775,62.33219068783075,0.651371291294731
THREONINE,72195.0,C[C@@H](O)[C@H](N)C(=O)O,119.12,-1.2208999999999997,83.55,3,3,60.699380493164064,0.9201686115264964,61.101409408569246,-0.4020289154051824,121.80078990173332,28.924729537963863,0.9360998235731104,42.27190872192383,-13.347179183959964,71.19663825988769,63.500231170654295,0.688813860340708,47.490009947421136,16.01022122323316,110.99024111807545,False,0.4024509652629015,60.699380493164064,0.9201686115264964,28.924729537963863,0.9360998235731104,63.500231170654295,0.688813860340708,68.40899999999999,1.4018580527285904,21.378333333333284,1.0419239129396822,87.69517222222204,0.50989966956712
TRIACETIN,102761.0,CC(=O)OCC(COC(C)=O)OC(C)=O,218.205,0.0442999999999997,78.9,0,6,64.81665267944337,1.4870118395602765,61.101409408569246,3.7152432708741183,125.91806208801262,24.68862648010254,0.6524502038844305,42.27190872192383,-17.58328224182129,66.96053520202636,45.96737289428711,0.6377457456057065,47.490009947421136,-1.5226370531340263,93.45738284170824,False,0.4063752602255953,64.81665267944337,1.4870118395602765,24.68862648010254,0.6524502038844305,45.96737289428711,0.6377457456057065,74.48866666666667,0.5197700346200094,17.766139999999986,0.7092685614537398,52.56052047619037,1.298847916059053
TRIETHYL CITRATE,77930.0,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,276.28499999999997,0.187,99.13,1,7,63.24855117797851,1.3859471989458294,61.101409408569246,2.1471417694092665,124.34996058654777,23.243275451660157,0.8088722324322313,42.27190872192383,-19.028633270263672,65.51518417358399,39.99038848876953,1.162642611696249,47.490009947421136,-7.499621458651603,87.48039843619067,False,0.4076260486005251,63.24855117797851,1.3859471989458294,23.243275451660157,0.8088722324322313,39.99038848876953,1.162642611696249,72.26066666666667,0.3827700208857676,18.594746666666655,0.7898769980755668,50.0623957142856,0.8222779138464907
TROLAMINE,102716.0,OCCN(CCO)CCO,149.19,-1.734699999999999,63.93000000000001,3,4,54.47924041748047,1.6483061710804048,61.101409408569246,-6.6221689910887775,115.58064982604972,14.445147132873537,0.2995437251950613,42.27190872192383,-27.826761589050292,56.717055854797366,53.87583694458008,1.3640376733535124,47.490009947421136,6.385826997158944,101.36584689200122,False,0.2374372330494823,54.47924041748047,1.6483061710804048,14.445147132873537,0.2995437251950613,53.87583694458008,1.3640376733535124,52.572,0.5370139662988276,10.476019999999982,0.340340328494867,64.40524621933623,0.7664453981493469
TROMETHAMINE,77861.0,NC(CO)(CO)CO,121.136,-2.3391999999999995,86.71000000000001,4,4,53.531342315673825,1.5670909154944108,61.101409408569246,-7.570067092895421,114.63275172424306,26.572014617919923,0.9724530945555252,42.27190872192383,-15.699894104003906,68.84392333984376,63.93150253295899,0.7144349408221101,47.490009947421136,16.44149258553785,111.42151248038012,False,0.4008931464006412,53.531342315673825,1.5670909154944108,26.572014617919923,0.9724530945555252,63.93150253295899,0.7144349408221101,54.736777777777775,0.5611625718976333,14.012079999999964,0.8809440649666694,70.07556005531514,0.6961075022124085
TRYPTOPHAN,73223.0,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,204.229,1.1223000000000003,79.11,3,2,57.51630859375,0.6368810446592318,61.101409408569246,-3.585100814819249,118.61771800231924,25.698546600341796,0.5148084562410278,42.27190872192383,-16.573362121582033,67.97045532226562,38.07730941772461,0.841009810519118,47.490009947421136,-9.41270052969653,85.56731936514575,True,0.5758290384760445,57.51630859375,0.6368810446592318,25.698546600341796,0.5148084562410278,38.07730941772461,0.841009810519118,67.27111111111111,0.8368208504826282,20.989146666666628,0.9768556293650633,28.00855555555555,0.25008079484562434
UREA,57136.0,NC(N)=O,60.056,-0.9762000000000002,69.11,2,1,54.124909210205075,1.2662098775404034,61.101409408569246,-6.976500198364171,115.22631861877431,29.533116149902344,0.4317573289410324,42.27190872192383,-12.738792572021485,71.80502487182618,59.414207458496094,1.1436604208929122,47.490009947421136,11.924197511074958,106.90421740591722,True,0.5207457142095364,54.124909210205075,1.2662098775404034,29.533116149902344,0.4317573289410324,59.414207458496094,1.1436604208929122,64.13977777777778,1.8687569513475741,22.456406666666584,0.6730485435357265,70.38100571428583,0.5318582425794434
VALINE,72184.0,CC(C)[C@H](N)C(=O)O,117.14799999999998,0.0543,63.32000000000001,2,2,63.40134124755859,1.0026496473529898,61.101409408569246,2.2999318389893446,124.50275065612784,28.152949142456055,0.6322434104412104,42.27190872192383,-14.118959579467774,70.42485786437989,53.55125961303711,0.8696736241379457,47.490009947421136,6.061249665615975,101.04126956045825,True,0.4443164855999784,63.40134124755859,1.0026496473529898,28.152949142456055,0.6322434104412104,53.55125961303711,0.8696736241379457,69.57133333333333,1.288296377218981,24.93417999999993,0.7636249919081116,54.55734111111115,1.1282421875030844
VANILLIN,121335.0,COc1cc(C=O)ccc1O,152.14899999999997,1.2132999999999998,46.53,1,3,60.494320678710935,1.133034923354484,61.101409408569246,-0.6070887298583116,121.59573008728016,24.122718811035156,0.8450521767659814,42.27190872192383,-18.149189910888673,66.39462753295899,43.186222076416016,1.3541733128402436,47.490009947421136,-4.30378787100512,90.67623202383714,False,0.4272480499663371,60.494320678710935,1.133034923354484,24.122718811035156,0.8450521767659814,43.186222076416016,1.3541733128402436,69.346,0.8108777137563103,24.294093333333294,0.2477742565768556,39.543589292929276,0.5689801012139137
WAX,,Nc1cccc(C(=O)N2CCOCC2)c1,206.24499999999995,0.7411999999999999,55.56,1,3,58.09441986083984,0.5708049368085021,61.101409408569246,-3.006989547729404,119.19582926940907,24.544484329223632,0.5085256513376731,42.27190872192383,-17.727424392700197,66.81639305114746,37.856144714355466,1.1257707567979458,47.490009947421136,-9.63386523306567,85.34615466177661,True,0.5409767711035641,58.09441986083984,0.5708049368085021,24.544484329223632,0.5085256513376731,37.856144714355466,1.1257707567979458,68.96044444444443,1.7478734875256472,19.023693333333302,0.9202976123455254,36.11904629629628,0.4782309972091277
XYLITOL,87990.0,OC[C@@H](O)C(O)[C@@H](O)CO,152.146,-2.9463000000000004,101.15,5,5,48.50838851928711,0.5982173581698521,61.101409408569246,-12.593020889282135,109.60979792785636,23.209814071655273,0.6523480344612635,42.27190872192383,-19.062094650268556,65.48172279357911,69.89189910888672,0.7800582657092714,47.490009947421136,22.401889161465583,117.38190905630783,True,0.3819049359055295,48.50838851928711,0.5982173581698521,23.209814071655273,0.6523480344612635,69.89189910888672,0.7800582657092714,54.835,1.903140737482823,12.518139999999976,0.8370941989206769,75.88869780423285,0.7313613083348698
