rank,name_a,name_b,smi_a,smi_b,tox_pred,tox_unc,perm_pred,perm_unc,iri_pred,iri_unc,composite_score
2038,DL-LACTIDE AND GLYCOLIDE (50:50) COPOLYMER 12000 ACID,O-TOLYL BIGUANIDE,CC1OC(=O)C(C)OC1=O.O=C1COC(=O)CO1,Cc1ccccc1N=C(N)N=C(N)N,56.008399999999995,2.31960851869448,42.921411999999904,1.166596439631111,51.388596025973904,1.5306944872760462,0.5176763127777843
2039,DIMETHYL ISOSORBIDE,ISOPROPYL ALCOHOL,CO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,CC(C)O,57.1924,3.0382449670821488,51.35753199999994,1.3188976958657497,62.51458139682533,1.671720654242353,0.5176351591544358
2040,FUMARIC ACID,UREA,O=C(O)/C=C/C(=O)O,NC(N)=O,45.08386666666667,1.3592567119160706,46.03976799999985,1.114325104159461,69.14391978327235,0.649342932281099,0.5176196164801468
2041,MALEIC ACID,UREA,O=C(O)/C=C\C(=O)O,NC(N)=O,45.08386666666667,1.3592567119160706,46.03976799999985,1.1143251041594637,69.14391978327234,0.6493429322811096,0.5176196164801466
2042,HYPROMELLOSE ACETATE SUCCINATE 06081224 (3 MPA.S),NIACINAMIDE,CC(=O)O.CC(O)CO.CO.O=C(O)CCC(=O)O,NC(=O)c1cccnc1,54.878266666666676,2.2625089711301567,41.386123999999924,1.265211012244201,49.84516488095241,1.7607199482979627,0.517609018268178
2043,LEVULINIC ACID,METHIONINE,CC(=O)CCC(=O)O,CSCC[C@H](N)C(=O)O,52.6572,2.153051861892788,41.70272799999988,1.5852125311641727,53.07090506349198,1.0506984093241012,0.5175900428215879
2044,GENTISIC ACID,PROPYL GALLATE,O=C(O)c1cc(O)ccc1O,CCCOC(=O)c1cc(O)c(O)c(O)c1,62.928,2.292051835752801,38.08200799999994,1.2228126419235157,37.129407317460306,1.236773319953649,0.5175755095019205
2045,ACETIC ACID,VANILLIN,CC(O)(O)O,COc1cc(C=O)ccc1O,54.480399999999996,1.8056112538417566,44.011891999999904,1.1244662590936116,55.88517798412702,0.8966496192767404,0.5174830876444909
2046,ALLANTOIN,PROPYL ALCOHOL,NC(=O)NC1NC(=O)NC1=O,CCCO,47.388666666666666,1.7325047044989836,42.52855599999987,0.7348194985981108,60.4678669285714,1.533091567990784,0.517466779927843
2047,AMMONIUM ACETATE,ETHYLENE GLYCOL MONOETHYL ETHER,CC(=O)[O-].[NH4+],CCOCCO,35.370799999999996,1.1932091853484879,40.665235999999894,0.46109222737322675,70.20998172294372,1.6900182272233637,0.5174404533808721
2048,ACETIC ACID,PIPERAZINE,CC(O)(O)O,C1CNCCN1,37.717200000000005,2.12125473979697,44.025103999999885,0.8689464058041823,72.39217593650801,1.137867082985249,0.5174021057258299
2049,MALIC ACID,SACCHARIN,O=C(O)CC(O)C(=O)O,O=C1NS(=O)(=O)c2ccccc21,47.12786666666666,1.5041016395916282,36.67853599999994,1.44011665535261,51.455763515873,1.1207323489090733,0.5173962330238712
2050,"MALIC ACID, L-",SACCHARIN,O=C(O)C[C@H](O)C(=O)O,O=C1NS(=O)(=O)c2ccccc21,47.12786666666666,1.5041016395916282,36.67853599999994,1.440116655352609,51.455763515873,1.120732348909076,0.5173962330238712
2051,ANHYDROUS CITRIC ACID,ISOLEUCINE,O=C(O)CC(O)(CC(=O)O)C(=O)O,CC[C@H](C)[C@H](N)C(=O)O,54.598800000000004,1.3862918596024443,38.91154799999992,1.318096485087488,48.00501095238096,0.8650818027364607,0.5173905863090184
2052,HEXYLENE GLYCOL,NIACINAMIDE,CC(O)CC(C)(C)O,NC(=O)c1cccnc1,77.2288,2.495620092170368,53.98264399999991,1.2199861608657656,47.018138214285784,1.9897144022312518,0.517385843581541
2053,ERYTHORBIC ACID,ISOLEUCINE,O=C1O[C@H]([C@H](O)CO)C(O)=C1O,CC[C@H](C)[C@H](N)C(=O)O,54.598800000000004,1.550263140387608,38.68723599999991,1.5041594567810856,46.95074262914861,1.2199396200125894,0.517375522629066
2054,ASCORBIC ACID,ISOLEUCINE,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC[C@H](C)[C@H](N)C(=O)O,54.598800000000004,1.550263140387608,38.68723599999991,1.5041594567810859,46.95074262914861,1.219939620012592,0.517375522629066
2055,ETHYLENE GLYCOL MONOETHYL ETHER,HYPROMELLOSE ACETATE SUCCINATE 06081224 (3 MPA.S),CCOCCO,CC(=O)O.CC(O)CO.CO.O=C(O)CCC(=O)O,38.2202,1.43873477750418,38.854499999999945,0.977667991563601,63.46236348484845,1.9891290867699047,0.517374524835824
2056,ACETIC ACID,NITRIC ACID,CC(O)(O)O,O=[N+]([O-])O,37.717200000000005,2.3283376769226947,43.17367999999988,0.8347669626620415,71.09280950000007,0.9364524487457984,0.5173507468174988
2057,CREATININE,MALEIC ACID,CN1CC(=O)N=C1N,O=C(O)/C=C\C(=O)O,45.9516,1.9384296508027077,45.07661999999987,1.225486103115003,65.9342220451771,0.8714739258004733,0.5173194435086825
2058,CREATININE,FUMARIC ACID,CN1CC(=O)N=C1N,O=C(O)/C=C/C(=O)O,45.9516,1.9384296508027077,45.07661999999987,1.2254861031150004,65.9342220451771,0.8714739258004655,0.5173194435086825
2059,GENTISIC ACID,PROPYLENE GLYCOL DIACETATE,O=C(O)c1cc(O)ccc1O,CC(=O)OCC(C)OC(C)=O,61.2164,2.117217763428642,40.2500119999999,1.2659169481130923,42.40113957142856,1.3145338199572818,0.5172897782946996
2060,DIPROPYLENE GLYCOL,ETHYL MALTOL,CC(CO)OC(C)CO.CC(O)COCC(C)O,CCc1occc(=O)c1O,55.3316,2.348278688742032,41.45080799999994,1.4070980062866891,49.76681650721497,1.3592790660063472,0.5172785205080531
2061,ALLANTOIN,CAFFEINE,NC(=O)NC1NC(=O)NC1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,47.388666666666666,1.551901463080408,37.48136399999993,0.974151518169521,53.07664844444437,0.9702257320138804,0.5172415753809172
2062,ETHYL MALTOL,SUCCINIC ACID,CCc1occc(=O)c1O,O=C(O)CCC(=O)O,55.3316,1.854300332859929,42.67129599999987,1.370513011172075,52.32797880952375,1.2701400268928313,0.5172255033000925
2063,ALLANTOIN,METHYLPYRROLIDONE,NC(=O)NC1NC(=O)NC1=O,CN1CCCC1=O,47.388666666666666,2.5066854751067416,43.52499599999993,0.8459881416662908,61.33634507142848,1.4239683622318249,0.5172246851024772
2064,DIISOPROPANOLAMINE,UREA,CC(O)CNCC(C)O,NC(N)=O,45.08386666666667,1.0264831697489125,44.5653999999999,1.0399209703972672,66.10991256349212,1.8841285360719207,0.5172206163906385
2065,ETHYL BUTYRATE,PIPERAZINE,CCCC(=O)OCC,C1CNCCN1,52.9988,2.2984259115993084,49.15317599999987,1.1525380475732632,64.52506176190474,1.4360974781003566,0.5171255778605275
2066,AMMONIUM ACETATE,PHENOXYETHANOL,CC(=O)[O-].[NH4+],OCCOc1ccccc1,44.179066666666664,1.2268838213584508,38.40878799999991,0.5031786897872358,58.61537550793649,0.9426692177736957,0.5171002747117023
2067,DIETHANOLAMINE,PHENYLALANINE,OCCNCCO,N[C@@H](Cc1ccccc1)C(=O)O,52.51266666666667,1.5005375984774396,36.22513599999991,1.1292779751327764,45.86879428643581,1.0114651321346695,0.5170979443348531
2068,ACESULFAME,ASPARTAME,CC1=CC(=O)NS(=O)(=O)O1,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,58.6604,1.7455623277328125,39.355283999999926,1.6620603738444428,43.280424484126854,1.6142883432658437,0.5170926680586193
2069,HISTIDINE,NIACINAMIDE,N[C@@H](Cc1cnc[nH]1)C(=O)O,NC(=O)c1cccnc1,54.878266666666676,2.070785663032806,42.1955999999999,1.6579761609866315,51.644974166666685,1.1953485573765619,0.5170810998325803
2070,ACETONITRILE,MALIC ACID,CC#N,O=C(O)CC(O)C(=O)O,42.254866666666665,1.2596200344195507,42.81855599999997,1.4218285012419754,65.82592988888894,1.6705846378580043,0.5170722814574885
2071,ACETONITRILE,"MALIC ACID, L-",CC#N,O=C(O)C[C@H](O)C(=O)O,42.254866666666665,1.2596200344195507,42.81855599999997,1.4218285012419742,65.82592988888894,1.6705846378580058,0.5170722814574885
2072,AMINOMETHYLPROPANOL,LYSINE,CC(C)(N)CO,NCCCC[C@H](N)C(=O)O,46.7886,1.8417991204254607,44.813447999999894,1.4425409935305076,64.76723882539667,0.7447177103594468,0.5170564788007489
2073,ACETIC ANHYDRIDE,BUTYL ALCOHOL,CC(=O)OC(C)=O,CCCCO,45.790800000000004,2.019938216876943,44.7386479999999,0.9390936446425258,64.38008753968253,2.349706256671481,0.5170140107797643
2074,CREATININE,DIISOPROPANOLAMINE,CN1CC(=O)N=C1N,CC(O)CNCC(C)O,45.9516,1.7215104995323132,43.60225199999991,1.1582449550246225,62.90021482539686,1.9717405762643265,0.5169587820083688
2075,GLYCERYL MONOCAPRYLATE,PROPIONIC ACID,CCCCCCCC(=O)OCC(O)CO,CCC(=O)O,53.53920000000001,1.7636894057628179,46.045711999999845,1.1853118762587234,59.49867895238087,1.5757706271524012,0.5169444102831201
2076,ETHYL BUTYRATE,NITRIC ACID,CCCC(=O)OCC,O=[N+]([O-])O,52.9988,2.4908224219678474,48.30175199999985,1.1269924475771755,63.2256953253968,1.2824108767578535,0.5169353007879105
2077,DIAZOLIDINYL UREA,ISOLEUCINE,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,CC[C@H](C)[C@H](N)C(=O)O,54.598800000000004,1.3589797349482455,37.33558399999994,1.2355580531565429,45.55349728138524,1.0916846268465197,0.5168851691045038
2078,GLYCERYL MONOCAPRYLATE,SORBIC ACID,CCCCCCCC(=O)OCC(O)CO,C/C=C/C=C/C(=O)O,53.53920000000001,1.4732771633334985,43.36927999999992,1.2254532017306818,55.51803818803408,1.6096034319606938,0.5168593843308564
2079,LYSINE MONOHYDRATE,NIACINAMIDE,NCCCC[C@H](N)C(=O)O.O,NC(=O)c1cccnc1,54.878266666666676,2.6118184554911994,40.54085999999991,1.475853566503122,48.69845949999987,1.2485288623503148,0.5168269441506639
2080,ACETIC ANHYDRIDE,PROPYLENE GLYCOL,CC(=O)OC(C)=O,CC(O)CO,45.790800000000004,2.1159200741048805,47.767252000000035,0.8433025581841829,69.37376507936514,2.205226755153971,0.5167767340206759
2081,DIPROPYLENE GLYCOL,PHENOXYETHANOL,CC(CO)OC(C)CO.CC(O)COCC(C)O,OCCOc1ccccc1,49.400800000000004,2.24215947495068,38.335187999999974,1.0466285580357533,51.42214000721495,1.339540384481594,0.5167662324173414
2082,ISOPROPYL ALCOHOL,TROMETHAMINE,CC(C)O,NC(CO)(CO)CO,40.81086666666666,2.8885278680401276,43.92217199999995,1.045054658551406,67.89654959595967,1.6283826511828405,0.5167543313307481
2083,ISOPROPYL ALCOHOL,LYSINE ACETATE,CC(C)O,CC(=O)O.NCCCC[C@H](N)C(=O)O,52.114599999999996,2.5818078317334168,48.12771999999994,1.44914082400847,63.202445142857016,1.5690513472266419,0.5167123239436738
2084,METHIONINE,PROPYL GALLATE,CSCC[C@H](N)C(=O)O,CCCOC(=O)c1cc(O)c(O)c(O)c1,62.928,2.0706055539382677,39.70451999999994,1.6599990011466625,39.95059669841264,1.0204845191674343,0.516706123959259
2085,ETHYLENEDIAMINE,O-TOLYL BIGUANIDE,NCCN,Cc1ccccc1N=C(N)N=C(N)N,56.008399999999995,2.4949361550504214,46.97834399999988,1.1543241839552734,58.20666315079362,1.2430463568543941,0.5167000353356673
2086,FATTY ACID ESTERS,PECTIN,O=CO,O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,47.343066666666665,2.062110875346478,49.42213600000002,1.1103751085106306,71.39314686235988,1.064666954474994,0.5166652208722126
2087,DL-LACTIDE AND GLYCOLIDE (50:50) COPOLYMER 12000 ACID,PROPIONIC ACID,CC1OC(=O)C(C)OC1=O.O=C1COC(=O)CO1,CCC(=O)O,49.3216,1.9283526648411604,47.21309199999983,1.0381993854746643,65.8691040974025,1.3388927125823178,0.5166386391444183
2088,PROPYL ALCOHOL,SERINE,CCCO,N[C@@H](CO)C(=O)O,31.25486666666667,1.554931824157503,39.6600719999999,1.2571330856516292,72.0702669047619,1.443698408777612,0.5166350026490063
2089,2-AMINOETHANOL,VALINE,NCCO,CC(C)[C@H](N)C(=O)O,48.534000000000006,2.4842351078573683,45.87355999999981,1.0981274842421522,63.88776704761909,1.387176182238727,0.5166102173575547
2090,DIMETHYL ISOSORBIDE,WAX,CO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,Nc1cccc(C(=O)N2CCOCC2)c1,57.1924,2.658843190395234,41.59478799999992,1.7273014988518842,47.9820269047618,1.0805473547568962,0.5166088854546109
2091,N-ACETYL-D-ALANINE,PHENYLALANINE,CC(=O)N[C@H](C)C(=O)O,N[C@@H](Cc1ccccc1)C(=O)O,52.51266666666667,1.2829166007361668,43.17999999999986,1.3862718244730998,56.92582085714295,1.0514603596168868,0.516552084471571
2092,ASPARTIC ACID,GLUTARAL,N[C@@H](CC(=O)O)C(=O)O,O=CCCCC=O,44.988866666666674,1.8794889991106032,43.914043999999954,1.8008240220254712,64.3968250531134,1.2579358615934149,0.5165297225085655
2093,DL-LACTIDE AND GLYCOLIDE (50:50) COPOLYMER 12000 ACID,METHIONINE,CC1OC(=O)C(C)OC1=O.O=C1COC(=O)CO1,CSCC[C@H](N)C(=O)O,52.6572,2.157162209941571,39.57850399999991,1.5667103376437943,49.9732798116882,1.1304387902824167,0.5165263910475518
2094,ACETIC ACID,METHYL SALICYLATE,CC(O)(O)O,COC(=O)c1ccccc1O,49.8368,2.0048102952648663,39.93700799999988,0.9302233869861448,53.92143865079372,1.365412578217285,0.5164987754014302
2095,ETHYL BUTYRATE,GLYCERYL MONOCAPRYLATE,CCCC(=O)OCC,CCCCCCCC(=O)OCC(O)CO,53.53920000000001,1.8569459658266843,41.427667999999905,1.3307243288735542,51.93216314285702,1.7540746258758706,0.5164900418435022
2096,METHIONINE,PROPYLENE GLYCOL DIACETATE,CSCC[C@H](N)C(=O)O,CC(=O)OCC(C)OC(C)=O,61.2164,1.8752377982538633,41.8725239999999,1.6920022594783717,45.222328952380884,1.1134538933977924,0.516475145608676
2097,DL-LACTIDE AND GLYCOLIDE (50:50) COPOLYMER 12000 ACID,SORBIC ACID,CC1OC(=O)C(C)OC1=O.O=C1COC(=O)CO1,C/C=C/C=C/C(=O)O,49.3216,1.6668801036667282,44.5366599999999,1.083803150775995,61.88846333305571,1.378551353627934,0.5164195200010827
2098,DIMETHYL ISOSORBIDE,VALINE,CO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,CC(C)[C@H](N)C(=O)O,57.1924,2.8801662174256535,47.47845199999989,1.5591945961938127,56.95701073015865,1.395065369852006,0.5164085338957468
2099,ARGININE,GENTISIC ACID,NC(N)=NCCC[C@H](N)C(=O)O,O=C(O)c1cc(O)ccc1O,48.221799999999995,2.1126296830674756,36.28477999999993,1.2125088379257238,49.93004495238081,0.8701812855046652,0.5163302003040139
2100,HYPROMELLOSE ACETATE SUCCINATE 06081224 (3 MPA.S),METHYLPARABEN,CC(=O)O.CC(O)CO.CO.O=C(O)CCC(=O)O,COC(=O)c1ccc(O)cc1,49.8368,2.0311483254553333,38.13180399999993,1.1670860267452403,50.7260647142857,1.5206458841716408,0.51626171930054
2101,ALCOHOL,DIPROPYLENE GLYCOL,CCO,CC(CO)OC(C)CO.CC(O)COCC(C)O,49.400800000000004,2.3286735108211274,46.95227999999996,1.0831858692579008,64.64610145165943,1.739389347162967,0.516260364304781
2102,ADIPIC ACID,LACTIC ACID,O=C(O)CCCCC(=O)O,CC(O)C(=O)O,48.2252,2.0125092794817125,46.03439599999986,1.006495792897313,65.58376081746036,0.9226670472789927,0.5162582928039117
2103,ADIPIC ACID,"LACTIC ACID, L-",O=C(O)CCCCC(=O)O,C[C@H](O)C(=O)O,48.2252,2.0125092794817125,46.03439599999986,1.0064957928973117,65.58376081746036,0.9226670472789877,0.5162582928039117
2104,HISTIDINE,METHYLPARABEN,N[C@@H](Cc1cnc[nH]1)C(=O)O,COC(=O)c1ccc(O)cc1,49.8368,1.8151501143921354,38.94127999999991,1.5843660684071608,52.52587399999998,0.8006793005542221,0.5162483182074171
2105,DMDM HYDANTOIN,PROPYL ALCOHOL,CC1(C)C(=O)N(CO)C(=O)N1CO,CCCO,44.8518,1.4834880518561655,40.14074399999991,0.7090010290993891,59.94188197330443,1.4715760337145538,0.5162400106684598
2106,CAFFEINE,DMDM HYDANTOIN,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC1(C)C(=O)N(CO)C(=O)N1CO,44.8518,1.2678968412296021,35.093551999999974,0.9548266565696604,52.55066348917741,0.8697725209619394,0.5162395795818169
2107,ASPARTIC ACID,MALTOL,N[C@@H](CC(=O)O)C(=O)O,Cc1occc(=O)c1O,48.6972,2.190286670227844,38.49326799999993,1.4921859785321576,51.81831652380937,1.6687129125218283,0.5162127923112135
2108,HISTIDINE,ISOPROPYL ALCOHOL,N[C@@H](Cc1cnc[nH]1)C(=O)O,CC(C)O,48.35166666666667,2.5783805804763937,47.51498399999995,1.5028874892499327,66.11579600000002,1.555873844901523,0.5161980958768226
2109,ASPARTIC ACID,VANILLIN,N[C@@H](CC(=O)O)C(=O)O,COc1cc(C=O)ccc1O,54.480399999999996,1.9676248061502428,41.68686799999993,1.673490526954951,51.93222123809509,0.8727481960157383,0.5161419124742237
2110,LEVULINIC ACID,METHYLPYRROLIDONE,CC(=O)CCC(=O)O,CN1CCCC1=O,46.925200000000004,2.721321208530886,45.960415999999896,0.9685327525695655,65.49021644444433,1.567454870776746,0.5161289260389229
2111,ACETIC ANHYDRIDE,PROPIONIC ACID,CC(=O)OC(C)=O,CCC(=O)O,46.89919999999999,2.040013803874867,49.085667999999814,1.075787997017984,70.63501496825396,1.959726093849563,0.5161078227661033
2112,ACETIC ACID,ETHYLENE GLYCOL MONOETHYL ETHER,CC(O)(O)O,CCOCCO,37.717200000000005,1.4013060193976183,40.65970399999989,0.677540004427781,67.96042475468978,1.5604207688698408,0.5161053934497315
2113,ACETONITRILE,GLYCERYL MONOCAPRYLATE,CC#N,CCCCCCCC(=O)OCC(O)CO,53.53920000000001,1.556052029978431,44.61928799999997,1.1248428653709808,57.34669920634917,1.9976182148300663,0.5161036773328534
2114,HYPROMELLOSE ACETATE SUCCINATE 06081224 (3 MPA.S),SULFUROUS ACID,CC(=O)O.CC(O)CO.CO.O=C(O)CCC(=O)O,O=S(O)O,38.2202,1.8845583225549463,40.71445999999996,1.1286941673137265,66.7169635634921,1.4535071468707867,0.5161032483732304
2115,CITRIC ACID MONOHYDRATE,ISOLEUCINE,O.O=C(O)CC(O)(CC(=O)O)C(=O)O,CC[C@H](C)[C@H](N)C(=O)O,54.598800000000004,1.355063806615764,38.722599999999915,1.3474634344456213,47.925188904761896,1.0425122573738752,0.5160777558300437
2116,CARAMEL,DMDM HYDANTOIN,CC1CC(C)C(=O)C1=O,CC1(C)C(=O)N(CO)C(=O)N1CO,47.3408,1.8349991607627523,39.398171999999974,0.8762655664671525,56.339819116161465,0.9435579472891277,0.5160758607710627
2117,ARGININE,MALTOL,NC(N)=NCCC[C@H](N)C(=O)O,Cc1occc(=O)c1O,48.6972,2.0106296327270208,38.54223999999993,1.1250024284987097,52.510086285714095,1.642303357965792,0.5160752694336423
2118,LEVULINIC ACID,PROPYL ALCOHOL,CC(=O)CCC(=O)O,CCCO,46.925200000000004,2.0306869773552005,44.96397599999983,0.8731090724989484,64.62173830158724,1.6672128331826745,0.5160712666673667
2119,AMMONIUM ACETATE,SULFUROUS ACID,CC(=O)[O-].[NH4+],O=S(O)O,35.370799999999996,1.7045088650726086,42.52519599999991,0.7285065982844798,73.46458180158737,1.0060865323209434,0.5160573283355081
2120,PHENOXYETHANOL,TARTARIC ACID,OCCOc1ccccc1,O=C(O)C(O)C(O)C(=O)O,45.88966666666668,1.549441166643282,35.293091999999945,1.1300967143036873,51.53085777777778,0.7645998068083748,0.516056613364746
2121,MALTOL,TARTARIC ACID,Cc1occc(=O)c1O,O=C(O)C(O)C(O)C(=O)O,48.6972,2.1311156556549853,37.70812799999993,1.2115891188550645,50.936312507936535,1.71584677444627,0.5159992208040064
2122,ETHYLENEDIAMINE,METHIONINE,NCCN,CSCC[C@H](N)C(=O)O,52.6572,2.34466874798505,43.635435999999885,1.5575937694995943,56.79134693650792,0.6928423272916265,0.515998826083268
2123,ARGININE,VANILLIN,NC(N)=NCCC[C@H](N)C(=O)O,COc1cc(C=O)ccc1O,54.480399999999996,1.7654526898220755,41.73583999999994,1.3563119159721264,52.62399099999981,0.821125416009856,0.5159968008140743
2124,MALIC ACID,PHENOXYETHANOL,O=C(O)CC(O)C(=O)O,OCCOc1ccccc1,44.179066666666664,1.270978136012664,34.83030399999995,1.3719728946010539,52.43548257142854,0.9150589513344962,0.5159298325674927
2125,"MALIC ACID, L-",PHENOXYETHANOL,O=C(O)C[C@H](O)C(=O)O,OCCOc1ccccc1,44.179066666666664,1.270978136012664,34.83030399999995,1.371972894601053,52.43548257142854,0.9150589513344994,0.5159298325674927
2126,ACESULFAME,PIPERAZINE,CC1=CC(=O)NS(=O)(=O)O1,C1CNCCN1,49.51,1.9370920244302052,45.6055359999999,1.0763426385607928,62.94295626984124,1.7076730421140054,0.5159248253425354
2127,TRIETHYL CITRATE,VANILLIN,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,COc1cc(C=O)ccc1O,64.68800000000002,2.6919029403007837,44.05462799999994,1.328063492385796,44.82017038095231,1.2056955516992398,0.5159027443684451
2128,DMDM HYDANTOIN,LEUCINE,CC1(C)C(=O)N(CO)C(=O)N1CO,CC(C)C[C@H](N)C(=O)O,53.2144,1.4549691405662197,40.93686399999994,1.1335160757501355,53.09090240187575,0.9212149044208545,0.5159026010326098
2129,UREA,WAX,NC(N)=O,Nc1cccc(C(=O)N2CCOCC2)c1,53.62186666666666,2.124928142053016,41.88259199999989,1.4061205255652782,53.22882905555559,0.9320033934216836,0.5158803433694165
2130,ACETIC ACID,METHYL ETHYL KETONE,CC(O)(O)O,CCC(C)=O,41.74720000000001,2.5136393376934567,45.23584799999983,1.0508606438229426,70.16693503174606,1.1587651162585553,0.5157695248917519
2131,BUTYL ALCOHOL,LYSINE MONOHYDRATE,CCCCO,NCCCC[C@H](N)C(=O)O.O,44.697799999999994,2.105506114928189,40.82044399999994,1.2559294535219687,60.008551523809345,1.6045172383442174,0.5157660118076332
2132,LYSINE MONOHYDRATE,METHYLPARABEN,NCCCC[C@H](N)C(=O)O.O,COC(=O)c1ccc(O)cc1,49.8368,2.414169074443627,37.28653999999992,1.3926502210102798,49.57935933333316,0.8780965145333068,0.515752063113217
2133,DMDM HYDANTOIN,METHYLPYRROLIDONE,CC1(C)C(=O)N(CO)C(=O)N1CO,CN1CCCC1=O,44.8518,2.341503004482378,41.137183999999976,0.8236617628517169,60.81036011616151,1.3575169110533403,0.5157232813237598
2134,LYSINE ACETATE,VALINE,CC(=O)O.NCCCC[C@H](N)C(=O)O,CC(C)[C@H](N)C(=O)O,52.114599999999996,2.3937745591429445,44.24863999999989,1.6708099187064789,57.64487447619034,1.2702281568968514,0.5157215327999964
2135,ASPARTAME,"LACTIC ACID, L-",COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,C[C@H](O)C(=O)O,58.6604,2.323985817512662,45.28307599999988,1.5795613160621318,53.29526281746038,0.8682624169712412,0.5157176549662783
2136,ASPARTAME,LACTIC ACID,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CC(O)C(=O)O,58.6604,2.323985817512662,45.28307599999988,1.5795613160621327,53.29526281746038,0.8682624169712464,0.5157176549662783
2137,LYSINE MONOHYDRATE,PROPYLENE GLYCOL,NCCCC[C@H](N)C(=O)O.O,CC(O)CO,44.697799999999994,2.1977541627761727,43.84904800000007,1.1860105916289263,65.00222906349197,1.3843341782783385,0.5157072855264216
2138,TARTARIC ACID,VANILLIN,O=C(O)C(O)C(O)C(=O)O,COc1cc(C=O)ccc1O,54.480399999999996,1.9015376982268282,40.901727999999935,1.4289505737456343,51.05021722222225,0.9598003868562002,0.5156981438269057
2139,BENZOCAINE,LYSINE ACETATE,CCOC(=O)c1ccc(N)cc1,CC(=O)O.NCCCC[C@H](N)C(=O)O,61.377599999999994,1.132884671976808,41.908891999999895,1.7543212271325626,46.11707069841253,1.0429370703355523,0.5156484347955842
2140,GLYCERYL MONOCITRATE,PHENYLALANINE,O=C(O)CC(O)(CC(=O)OCC(O)CO)C(=O)O,N[C@@H](Cc1ccccc1)C(=O)O,52.51266666666667,1.8460965858926341,32.321343999999954,1.2523333464473292,39.664325333333316,1.0246064773092312,0.5156437107829606
2141,CAFFEINE,LEVULINIC ACID,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)CCC(=O)O,46.925200000000004,1.8789665244490126,39.91678399999989,1.0822804337656564,57.23051981746023,1.1707121107883143,0.5156291046411401
2142,ETHYL BUTYRATE,ETHYLENE GLYCOL MONOETHYL ETHER,CCCC(=O)OCC,CCOCCO,52.9988,1.6573166746279966,45.78777599999987,1.0160396412266504,60.093310580086495,1.7895662725881907,0.515613323627559
2143,ALCOHOL,GALACTOSE MONOHYDRATE,CCO,O.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,40.7826,1.3575763698591694,44.34189599999991,1.3046943774171704,70.55469106105006,1.2793586140548643,0.5155965193975156
2144,ACETONITRILE,DL-LACTIDE AND GLYCOLIDE (50:50) COPOLYMER 12000 ACID,CC#N,CC1OC(=O)C(C)OC1=O.O=C1COC(=O)CO1,49.3216,1.7404716602116794,45.78666799999995,0.968589279197325,63.7171243513708,1.8166064952626988,0.5155763012915915
2145,ACESULFAME,NITRIC ACID,CC1=CC(=O)NS(=O)(=O)O1,O=[N+]([O-])O,49.51,2.1618881048235985,44.75411199999989,1.04894304010085,61.6435898333333,1.5806166230251864,0.5155439624238694
2146,DEHYDROACETIC ACID,GLYCERYL MONOCAPRYLATE,CC(=O)c1c(O)cc(C)oc1=O,CCCCCCCC(=O)OCC(O)CO,54.282799999999995,1.7066618645765765,36.69729999999993,1.1090693131955214,44.36468947619038,1.774470864226598,0.51553121012406
2147,BUTYLENE GLYCOL,PROPYL GALLATE,CC(O)CCO,CCCOC(=O)c1cc(O)c(O)c(O)c1,62.928,1.7018711584605928,48.23867599999997,1.0825451984651586,54.32165049206348,1.4252655553187454,0.5154882145745507
2148,ACETIC ACID,SULFUROUS ACID,CC(O)(O)O,O=S(O)O,37.717200000000005,1.8561413930816553,42.519663999999906,0.8815760200913013,71.21502483333342,0.7687401889394916,0.5154809068920866
2149,CARAMEL,GLYCERYL MONOCAPRYLATE,CC1CC(C)C(=O)C1=O,CCCCCCCC(=O)OCC(O)CO,53.53920000000001,2.167936235224644,40.92979999999994,1.1385372762066224,51.551625047618884,1.5390608476690022,0.5154609286864617
2150,BUTYLENE GLYCOL,PROPYLENE GLYCOL DIACETATE,CC(O)CCO,CC(=O)OCC(C)OC(C)=O,61.2164,1.4579008471086081,50.40667999999993,1.1310079880319004,59.593382746031736,1.4932423855624928,0.5154476881186986
2151,ETHYL ACETATE,FUMARIC ACID,CCOC(C)=O,O=C(O)/C=C/C(=O)O,50.072799999999994,2.587302114386937,47.844963999999834,1.0869082077894066,66.23292523565323,0.8760410989097768,0.5154288788497722
